store_id,week,post,treated,store_size,urban,weekly_sales
16,10,1,0,1092.1876960206248,0,7654.85
16,11,1,0,1092.1876960206248,0,7500.64
17,0,0,0,760.2793497927503,0,6183.52
17,1,0,0,760.2793497927503,0,6178.51
17,2,0,0,760.2793497927503,0,6164.14
17,3,0,0,760.2793497927503,0,6010.65
17,4,0,0,760.2793497927503,0,6255.55
17,5,0,0,760.2793497927503,0,6164.64
17,6,1,0,760.2793497927503,0,6093.71
17,7,1,0,760.2793497927503,0,6521.25
17,8,1,0,760.2793497927503,0,6534.86
17,9,1,0,760.2793497927503,0,6095.71
17,10,1,0,760.2793497927503,0,6501.79
17,11,1,0,760.2793497927503,0,6787.84
18,0,0,1,1219.6125753268182,1,8247.94
18,1,0,1,1219.6125753268182,1,8280.6
18,2,0,1,1219.6125753268182,1,8103.48
18,3,0,1,1219.6125753268182,1,7949.01
18,4,0,1,1219.6125753268182,1,7936.5
18,5,0,1,1219.6125753268182,1,8290.73
18,6,1,1,1219.6125753268182,1,9188.36
18,7,1,1,1219.6125753268182,1,9428.13
18,8,1,1,1219.6125753268182,1,9426.91
18,9,1,1,1219.6125753268182,1,9195.82
18,10,1,1,1219.6125753268182,1,8991.19
18,11,1,1,1219.6125753268182,1,9234.71
19,0,0,1,987.5185222534368,1,7412.84
19,1,0,1,987.5185222534368,1,7360.59
19,2,0,1,987.5185222534368,1,7317.92
19,3,0,1,987.5185222534368,1,7540.69
19,4,0,1,987.5185222534368,1,7414.18
19,5,0,1,987.5185222534368,1,7426.88
19,6,1,1,987.5185222534368,1,8523.57
19,7,1,1,987.5185222534368,1,8406.61
19,8,1,1,987.5185222534368,1,8588.75
19,9,1,1,987.5185222534368,1,8635.16
19,10,1,1,987.5185222534368,1,8364.38
19,11,1,1,987.5185222534368,1,8549.18
20,0,0,1,953.7844091136849,0,6986.91
20,1,0,1,953.7844091136849,0,6454.94
20,2,0,1,953.7844091136849,0,6284.93
20,3,0,1,953.7844091136849,0,6380.99
20,4,0,1,953.7844091136849,0,6837.0
20,5,0,1,953.7844091136849,0,6877.4
20,6,1,1,953.7844091136849,0,7734.72
20,7,1,1,953.7844091136849,0,8067.72
20,8,1,1,953.7844091136849,0,7252.57
20,9,1,1,953.7844091136849,0,7967.7
20,10,1,1,953.7844091136849,0,8264.11
20,11,1,1,953.7844091136849,0,7712.48
21,0,0,0,829.7676138990147,1,6839.79
21,1,0,0,829.7676138990147,1,6797.71
21,2,0,0,829.7676138990147,1,6806.59
21,3,0,0,829.7676138990147,1,6971.57
21,4,0,0,829.7676138990147,1,7397.4
21,5,0,0,829.7676138990147,1,7527.57
21,6,1,0,829.7676138990147,1,7089.44
21,7,1,0,829.7676138990147,1,7622.46
21,8,1,0,829.7676138990147,1,7251.18
21,9,1,0,829.7676138990147,1,7669.16
21,10,1,0,829.7676138990147,1,7302.82
21,11,1,0,829.7676138990147,1,7392.18
22,0,0,1,1305.6353346685075,0,7736.18
22,1,0,1,1305.6353346685075,0,8395.13
22,2,0,1,1305.6353346685075,0,7923.06
22,3,0,1,1305.6353346685075,0,7620.18
22,4,0,1,1305.6353346685075,0,8028.96
22,5,0,1,1305.6353346685075,0,7776.18
22,6,1,1,1305.6353346685075,0,8638.03
22,7,1,1,1305.6353346685075,0,8985.67
22,8,1,1,1305.6353346685075,0,8832.62
22,9,1,1,1305.6353346685075,0,8927.07
22,10,1,1,1305.6353346685075,0,8908.86
22,11,1,1,1305.6353346685075,0,9019.83
23,0,0,0,961.3676294827994,1,7385.32
23,1,0,0,961.3676294827994,1,6905.7
23,2,0,0,961.3676294827994,1,7518.48
23,3,0,0,961.3676294827994,1,7195.79
23,4,0,0,961.3676294827994,1,7134.52
23,5,0,0,961.3676294827994,1,7478.98
23,6,1,0,961.3676294827994,1,7550.31
23,7,1,0,961.3676294827994,1,7419.26
23,8,1,0,961.3676294827994,1,7794.66
23,9,1,0,961.3676294827994,1,7356.55
23,10,1,0,961.3676294827994,1,7602.3
23,11,1,0,961.3676294827994,1,7603.16
24,0,0,1,892.9180444592232,1,7089.92
24,1,0,1,892.9180444592232,1,7201.52
24,2,0,1,892.9180444592232,1,6958.43
24,3,0,1,892.9180444592232,1,7379.51
24,4,0,1,892.9180444592232,1,7274.03
24,5,0,1,892.9180444592232,1,6883.94
24,6,1,1,892.9180444592232,1,7759.28
24,7,1,1,892.9180444592232,1,8227.46
24,8,1,1,892.9180444592232,1,8221.56
24,9,1,1,892.9180444592232,1,8287.42
24,10,1,1,892.9180444592232,1,8344.01
24,11,1,1,892.9180444592232,1,8439.79
25,0,0,1,911.9666123779426,0,6761.99
25,1,0,1,911.9666123779426,0,6349.06
25,2,0,1,911.9666123779426,0,6375.67
25,3,0,1,911.9666123779426,0,6432.98
25,4,0,1,911.9666123779426,0,6777.07
25,5,0,1,911.9666123779426,0,7027.39
25,6,1,1,911.9666123779426,0,7548.61
25,7,1,1,911.9666123779426,0,7133.13
25,8,1,1,911.9666123779426,0,7348.63
25,9,1,1,911.9666123779426,0,7580.24
25,10,1,1,911.9666123779426,0,7680.81
25,11,1,1,911.9666123779426,0,7753.66
26,0,0,0,1133.0772963883371,0,7181.1
26,1,0,0,1133.0772963883371,0,7144.03
26,2,0,0,1133.0772963883371,0,7483.47
26,3,0,0,1133.0772963883371,0,7143.89
26,4,0,0,1133.0772963883371,0,7142.91
26,5,0,0,1133.0772963883371,0,7477.97
26,6,1,0,1133.0772963883371,0,7074.78
26,7,1,0,1133.0772963883371,0,7538.35
26,8,1,0,1133.0772963883371,0,7515.18
26,9,1,0,1133.0772963883371,0,7500.18
26,10,1,0,1133.0772963883371,0,7922.04
26,11,1,0,1133.0772963883371,0,7475.73
27,0,0,0,1091.3610160910196,0,7509.08
27,1,0,0,1091.3610160910196,0,7046.22
27,2,0,0,1091.3610160910196,0,6854.87
27,3,0,0,1091.3610160910196,0,7191.19
27,4,0,0,1091.3610160910196,0,6979.04
27,5,0,0,1091.3610160910196,0,7090.42
27,6,1,0,1091.3610160910196,0,7383.16
27,7,1,0,1091.3610160910196,0,7458.04
27,8,1,0,1091.3610160910196,0,7238.93
27,9,1,0,1091.3610160910196,0,7633.04
27,10,1,0,1091.3610160910196,0,7710.46
27,11,1,0,1091.3610160910196,0,7811.8
28,0,0,1,1103.1831528989972,1,7805.38
28,1,0,1,1103.1831528989972,1,8028.87
28,2,0,1,1103.1831528989972,1,7355.14
28,3,0,1,1103.1831528989972,1,7738.97
28,4,0,1,1103.1831528989972,1,7658.17
28,5,0,1,1103.1831528989972,1,7915.14
28,6,1,1,1103.1831528989972,1,8653.19
28,7,1,1,1103.1831528989972,1,8782.36
28,8,1,1,1103.1831528989972,1,9272.99
28,9,1,1,1103.1831528989972,1,8861.57
28,10,1,1,1103.1831528989972,1,9029.95
28,11,1,1,1103.1831528989972,1,8927.81
29,0,0,0,1107.7052507519707,1,7718.23
29,1,0,0,1107.7052507519707,1,7742.9
29,2,0,0,1107.7052507519707,1,7880.21
29,3,0,0,1107.7052507519707,1,8077.94
29,4,0,0,1107.7052507519707,1,8224.0
29,5,0,0,1107.7052507519707,1,7969.69
29,6,1,0,1107.7052507519707,1,8071.28
29,7,1,0,1107.7052507519707,1,7728.38
29,8,1,0,1107.7052507519707,1,8002.24
29,9,1,0,1107.7052507519707,1,8268.44
29,10,1,0,1107.7052507519707,1,8292.09
29,11,1,0,1107.7052507519707,1,8188.13
30,0,0,1,1535.4119002176153,1,9094.16
30,1,0,1,1535.4119002176153,1,9047.12
30,2,0,1,1535.4119002176153,1,9243.22
30,3,0,1,1535.4119002176153,1,9082.81
30,4,0,1,1535.4119002176153,1,8980.9
30,5,0,1,1535.4119002176153,1,9173.04
30,6,1,1,1535.4119002176153,1,9344.42
30,7,1,1,1535.4119002176153,1,10113.39
30,8,1,1,1535.4119002176153,1,9266.5
30,9,1,1,1535.4119002176153,1,9729.99
30,10,1,1,1535.4119002176153,1,10248.54
30,11,1,1,1535.4119002176153,1,10294.21
31,0,0,1,898.3962459038461,1,6859.78
31,1,0,1,898.3962459038461,1,6998.85
31,2,0,1,898.3962459038461,1,7497.03
31,3,0,1,898.3962459038461,1,7129.02
31,4,0,1,898.3962459038461,1,7768.95
31,5,0,1,898.3962459038461,1,7315.09
31,6,1,1,898.3962459038461,1,8295.28
31,7,1,1,898.3962459038461,1,8601.22
31,8,1,1,898.3962459038461,1,8314.34
31,9,1,1,898.3962459038461,1,8104.99
31,10,1,1,898.3962459038461,1,8341.37
31,11,1,1,898.3962459038461,1,8397.68
32,0,0,0,871.9393177321157,0,6141.19
32,1,0,0,871.9393177321157,0,6425.15
32,2,0,0,871.9393177321157,0,6358.15
32,3,0,0,871.9393177321157,0,6764.79
32,4,0,0,871.9393177321157,0,6609.04
32,5,0,0,871.9393177321157,0,6579.22
32,6,1,0,871.9393177321157,0,6658.07
32,7,1,0,871.9393177321157,0,6770.52
32,8,1,0,871.9393177321157,0,6897.13
32,9,1,0,871.9393177321157,0,6581.49
32,10,1,0,871.9393177321157,0,6612.28
32,11,1,0,871.9393177321157,0,7124.46
33,0,0,1,796.5568179380306,1,6739.64
33,1,0,1,796.5568179380306,1,6558.65
33,2,0,1,796.5568179380306,1,7008.0
33,3,0,1,796.5568179380306,1,7052.3
33,4,0,1,796.5568179380306,1,6653.6
33,5,0,1,796.5568179380306,1,7080.85
33,6,1,1,796.5568179380306,1,8082.19
33,7,1,1,796.5568179380306,1,8042.72
33,8,1,1,796.5568179380306,1,8139.4
33,9,1,1,796.5568179380306,1,7731.42
33,10,1,1,796.5568179380306,1,8153.19
33,11,1,1,796.5568179380306,1,8053.78
34,0,0,0,1153.994855643874,0,7124.97
34,1,0,0,1153.994855643874,0,7462.71
34,2,0,0,1153.994855643874,0,7636.63
34,3,0,0,1153.994855643874,0,7745.95
34,4,0,0,1153.994855643874,0,7680.44
34,5,0,0,1153.994855643874,0,7407.04
34,6,1,0,1153.994855643874,0,7548.78
34,7,1,0,1153.994855643874,0,7679.89
34,8,1,0,1153.994855643874,0,7577.84
34,9,1,0,1153.994855643874,0,7619.95
34,10,1,0,1153.994855643874,0,7812.41
34,11,1,0,1153.994855643874,0,7658.14
35,0,0,1,1282.2430731802228,0,7429.84
35,1,0,1,1282.2430731802228,0,7539.1
35,2,0,1,1282.2430731802228,0,7809.74
35,3,0,1,1282.2430731802228,0,7710.94
35,4,0,1,1282.2430731802228,0,7825.13
35,5,0,1,1282.2430731802228,0,7937.7
35,6,1,1,1282.2430731802228,0,8597.82
35,7,1,1,1282.2430731802228,0,8886.66
35,8,1,1,1282.2430731802228,0,8843.63
35,9,1,1,1282.2430731802228,0,8528.62
35,10,1,1,1282.2430731802228,0,9157.59
35,11,1,1,1282.2430731802228,0,8770.12
36,0,0,0,971.5131355862812,1,6956.12
36,1,0,0,971.5131355862812,1,7130.33
36,2,0,0,971.5131355862812,1,7175.61
36,3,0,0,971.5131355862812,1,7451.71
36,4,0,0,971.5131355862812,1,7419.99
36,5,0,0,971.5131355862812,1,7446.13
36,6,1,0,971.5131355862812,1,7696.57
36,7,1,0,971.5131355862812,1,7675.01
36,8,1,0,971.5131355862812,1,7709.77
36,9,1,0,971.5131355862812,1,7770.4
36,10,1,0,971.5131355862812,1,7855.79
36,11,1,0,971.5131355862812,1,7296.49
37,0,0,1,789.960880759368,1,6731.71
37,1,0,1,789.960880759368,1,6372.24
37,2,0,1,789.960880759368,1,6899.82
37,3,0,1,789.960880759368,1,6930.87
37,4,0,1,789.960880759368,1,7201.91
37,5,0,1,789.960880759368,1,7273.17
37,6,1,1,789.960880759368,1,7946.5
37,7,1,1,789.960880759368,1,7831.81
37,8,1,1,789.960880759368,1,8088.63
37,9,1,1,789.960880759368,1,7905.75
37,10,1,1,789.960880759368,1,8061.58
37,11,1,1,789.960880759368,1,8318.84
38,0,0,1,793.8796960771901,0,6100.15
38,1,0,1,793.8796960771901,0,6440.11
38,2,0,1,793.8796960771901,0,6451.89
38,3,0,1,793.8796960771901,0,6132.81
38,4,0,1,793.8796960771901,0,6597.12
38,5,0,1,793.8796960771901,0,6576.55
38,6,1,1,793.8796960771901,0,7335.29
38,7,1,1,793.8796960771901,0,7185.15
38,8,1,1,793.8796960771901,0,7203.84
38,9,1,1,793.8796960771901,0,7314.58
38,10,1,1,793.8796960771901,0,7592.23
38,11,1,1,793.8796960771901,0,7302.63
39,0,0,1,1162.6481969561753,0,7351.67
39,1,0,1,1162.6481969561753,0,7022.23
39,2,0,1,1162.6481969561753,0,7290.52
39,3,0,1,1162.6481969561753,0,7399.54
39,4,0,1,1162.6481969561753,0,7953.34
39,5,0,1,1162.6481969561753,0,7152.41
39,6,1,1,1162.6481969561753,0,8669.26
39,7,1,1,1162.6481969561753,0,8418.38
39,8,1,1,1162.6481969561753,0,8515.87
39,9,1,1,1162.6481969561753,0,8491.45
39,10,1,1,1162.6481969561753,0,8603.25
39,11,1,1,1162.6481969561753,0,8511.6
40,0,0,1,1185.8135428008607,1,8240.17
40,1,0,1,1185.8135428008607,1,7859.85
40,2,0,1,1185.8135428008607,1,8249.37
40,3,0,1,1185.8135428008607,1,7898.52
40,4,0,1,1185.8135428008607,1,8067.02
40,5,0,1,1185.8135428008607,1,7884.45
40,6,1,1,1185.8135428008607,1,9110.38
40,7,1,1,1185.8135428008607,1,9368.21
40,8,1,1,1185.8135428008607,1,9073.26
40,9,1,1,1185.8135428008607,1,9086.96
40,10,1,1,1185.8135428008607,1,8925.06
40,11,1,1,1185.8135428008607,1,9159.83
41,0,0,1,1135.7885670762987,1,7429.79
41,1,0,1,1135.7885670762987,1,7619.37
41,2,0,1,1135.7885670762987,1,7910.1
41,3,0,1,1135.7885670762987,1,8190.39
41,4,0,1,1135.7885670762987,1,8558.23
41,5,0,1,1135.7885670762987,1,7851.16
41,6,1,1,1135.7885670762987,1,9185.97
41,7,1,1,1135.7885670762987,1,8963.83
41,8,1,1,1135.7885670762987,1,8916.93
41,9,1,1,1135.7885670762987,1,9085.38
41,10,1,1,1135.7885670762987,1,9043.83
41,11,1,1,1135.7885670762987,1,9094.5
42,0,0,0,833.6225731778264,1,6844.31
42,1,0,0,833.6225731778264,1,6666.56
42,2,0,0,833.6225731778264,1,6674.55
42,3,0,0,833.6225731778264,1,7197.86
42,4,0,0,833.6225731778264,1,7033.27
42,5,0,0,833.6225731778264,1,7003.0
42,6,1,0,833.6225731778264,1,7176.01
42,7,1,0,833.6225731778264,1,7389.03
42,8,1,0,833.6225731778264,1,7293.82
42,9,1,0,833.6225731778264,1,7149.81
42,10,1,0,833.6225731778264,1,7603.93
42,11,1,0,833.6225731778264,1,7721.56
43,0,0,1,1058.04033076668,0,7071.32
43,1,0,1,1058.04033076668,0,7216.72
43,2,0,1,1058.04033076668,0,7315.74
43,3,0,1,1058.04033076668,0,7331.13
43,4,0,1,1058.04033076668,0,7257.61
43,5,0,1,1058.04033076668,0,7294.15
43,6,1,1,1058.04033076668,0,8166.84
43,7,1,1,1058.04033076668,0,7851.1
43,8,1,1,1058.04033076668,0,8286.67
43,9,1,1,1058.04033076668,0,7874.23
43,10,1,1,1058.04033076668,0,8037.7
43,11,1,1,1058.04033076668,0,8539.3
44,0,0,0,1029.171452285182,0,7066.53
44,1,0,0,1029.171452285182,0,7248.91
44,2,0,0,1029.171452285182,0,6901.91
44,3,0,0,1029.171452285182,0,6748.19
44,4,0,0,1029.171452285182,0,6988.78
44,5,0,0,1029.171452285182,0,7104.13
44,6,1,0,1029.171452285182,0,7139.06
44,7,1,0,1029.171452285182,0,7411.09
44,8,1,0,1029.171452285182,0,7122.2
44,9,1,0,1029.171452285182,0,7319.13
44,10,1,0,1029.171452285182,0,7064.18
44,11,1,0,1029.171452285182,0,7420.75
45,0,0,1,1054.6721491822532,0,6953.77
45,1,0,1,1054.6721491822532,0,6828.12
45,2,0,1,1054.6721491822532,0,6981.2
45,3,0,1,1054.6721491822532,0,7032.56
45,4,0,1,1054.6721491822532,0,7053.65
45,5,0,1,1054.6721491822532,0,7542.78
45,6,1,1,1054.6721491822532,0,8021.42
45,7,1,1,1054.6721491822532,0,8029.42
45,8,1,1,1054.6721491822532,0,7661.64
45,9,1,1,1054.6721491822532,0,7966.36
45,10,1,1,1054.6721491822532,0,8145.21
45,11,1,1,1054.6721491822532,0,8092.19
46,0,0,1,1217.8571944870475,1,8313.98
46,1,0,1,1217.8571944870475,1,8013.71
46,2,0,1,1217.8571944870475,1,8373.46
46,3,0,1,1217.8571944870475,1,8143.58
46,4,0,1,1217.8571944870475,1,8178.19
46,5,0,1,1217.8571944870475,1,8190.46
46,6,1,1,1217.8571944870475,1,9100.84
46,7,1,1,1217.8571944870475,1,9518.14
46,8,1,1,1217.8571944870475,1,8669.69
46,9,1,1,1217.8571944870475,1,8779.66
46,10,1,1,1217.8571944870475,1,9140.5
46,11,1,1,1217.8571944870475,1,9303.2
47,0,0,0,1055.8988871936706,1,7708.34
47,1,0,0,1055.8988871936706,1,7700.6
47,2,0,0,1055.8988871936706,1,7551.98
47,3,0,0,1055.8988871936706,1,7900.71
47,4,0,0,1055.8988871936706,1,7943.16
47,5,0,0,1055.8988871936706,1,7797.01
47,6,1,0,1055.8988871936706,1,8008.3
47,7,1,0,1055.8988871936706,1,7896.5
47,8,1,0,1055.8988871936706,1,7752.99
47,9,1,0,1055.8988871936706,1,8070.04
47,10,1,0,1055.8988871936706,1,7980.85
47,11,1,0,1055.8988871936706,1,7996.81
48,0,0,0,1169.7283907679737,0,7599.29
48,1,0,0,1169.7283907679737,0,6776.05
48,2,0,0,1169.7283907679737,0,7043.35
48,3,0,0,1169.7283907679737,0,7134.08
48,4,0,0,1169.7283907679737,0,7355.32
48,5,0,0,1169.7283907679737,0,7419.23
48,6,1,0,1169.7283907679737,0,7183.63
48,7,1,0,1169.7283907679737,0,7338.5
48,8,1,0,1169.7283907679737,0,7405.85
48,9,1,0,1169.7283907679737,0,8175.87
48,10,1,0,1169.7283907679737,0,8071.62
48,11,1,0,1169.7283907679737,0,7624.65
49,0,0,0,1016.8947673722229,0,6767.32
49,1,0,0,1016.8947673722229,0,6634.48
49,2,0,0,1016.8947673722229,0,6507.52
49,3,0,0,1016.8947673722229,0,6941.59
49,4,0,0,1016.8947673722229,0,6787.78
49,5,0,0,1016.8947673722229,0,7028.64
49,6,1,0,1016.8947673722229,0,6735.26
